12/1/2016, 15:22:08 ;01, 23.90917,0;02, .04543486,0;03, 27.50793,0;04, .3478154,0;
12/1/2016, 15:22:09 ;01, 23.45014,0;02, .2319012,0;03, 27.60143,0;04, .3422991,0;
12/1/2016, 15:22:10 ;01, 23.45014,0;02, .2319012,0;03, 27.60143,0;04, .3422991,0;
12/1/2016, 15:22:11 ;01, 22.99806,0;02, .2526458,0;03, 27.54533,0;04, .3478154,0;
12/1/2016, 15:22:12 ;01, 22.5738,0;02, .2584289,0;03, 27.39573,0;04, .3478154,0;
12/1/2016, 15:22:13 ;01, 22.14955,0;02, .2603859,0;03, 27.63882,0;04, .5188224,0;
12/1/2016, 15:22:14 ;01, 21.74615,0;02, .2594054,0;03, 27.45183,0;04, .5188224,0;
12/1/2016, 15:22:15 ;01, 21.74615,0;02, .2594054,0;03, 27.45183,0;04, .5188224,0;
12/1/2016, 15:22:16 ;01, 21.44709,0;02, .2569018,0;03, 27.39573,0;04, .5188224,0;
12/1/2016, 15:22:17 ;01, 21.06456,0;02, .2531909,0;03, 27.05914,0;04, .513306,0;
12/1/2016, 15:22:18 ;01, 20.67508,0;02, .2504097,0;03, 26.61035,0;04, .5188224,0;
12/1/2016, 15:22:19 ;01, 20.29951,0;02, .2465266,0;03, 26.57295,0;04, .513306,0;
12/1/2016, 15:22:20 ;01, 20.29951,0;02, .2465266,0;03, 26.57295,0;04, .513306,0;
12/1/2016, 15:22:21 ;01, 19.93792,0;02, .2436872,0;03, 26.40466,0;04, .5188224,0;
12/1/2016, 15:22:22 ;01, 19.57671,0;02, .2404265,0;03, 26.62905,0;04, .513306,0;
12/1/2016, 15:22:23 ;01, 19.23634,0;02, .237401,0;03, 26.47946,0;04, .513306,0;
12/1/2016, 15:22:24 ;01, 18.98627,0;02, .2332797,0;03, 26.40466,0;04, .513306,0;
12/1/2016, 15:22:25 ;01, 18.98627,0;02, .2332797,0;03, 26.40466,0;04, .513306,0;
12/1/2016, 15:22:26 ;01, 18.63895,0;02, .2293534,0;03, 26.44206,0;04, .5077896,0;
12/1/2016, 15:22:27 ;01, 18.31941,0;02, .2254936,0;03, 26.59165,0;04, .5077896,0;
12/1/2016, 15:22:28 ;01, 17.99293,0;02, .2218775,0;03, 25.63798,0;04, .513306,0;
12/1/2016, 15:22:29 ;01, 17.70118,0;02, .2177322,0;03, 25.43228,0;04, .5077896,0;
12/1/2016, 15:22:30 ;01, 17.70118,0;02, .2177322,0;03, 25.43228,0;04, .5077896,0;
12/1/2016, 15:22:31 ;01, 17.40249,0;02, .213434,0;03, 25.61928,0;04, .5077896,0;
12/1/2016, 15:22:32 ;01, 17.09685,0;02, .2106348,0;03, 25.48838,0;04, .5077896,0;
12/1/2016, 15:22:33 ;01, 16.8954,0;02, .2064211,0;03, 25.41359,0;04, .5077896,0;
12/1/2016, 15:22:34 ;01, 16.60365,0;02, .203659,0;03, 25.45098,0;04, .5077896,0;
12/1/2016, 15:22:35 ;01, 16.60365,0;02, .203659,0;03, 25.45098,0;04, .5077896,0;
12/1/2016, 15:22:36 ;01, 16.33275,0;02, .2000695,0;03, 25.60058,0;04, .5022733,0;
12/1/2016, 15:22:37 ;01, 16.07573,0;02, .1964375,0;03, 25.58188,0;04, .5022733,0;
12/1/2016, 15:22:38 ;01, 15.81871,0;02, .1929233,0;03, 25.43228,0;04, .5022733,0;
12/1/2016, 15:22:39 ;01, 15.56169,0;02, .1889621,0;03, 25.63798,0;04, .5022733,0;
12/1/2016, 15:22:40 ;01, 15.56169,0;02, .1889621,0;03, 25.63798,0;04, .5022733,0;
12/1/2016, 15:22:41 ;01, 15.31162,0;02, .1858821,0;03, 25.48838,0;04, .5022733,0;
12/1/2016, 15:22:42 ;01, 15.06156,0;02, .1833947,0;03, 24.42251,0;04, .5022733,0;
12/1/2016, 15:22:43 ;01, 14.88789,0;02, .1796777,0;03, 24.44121,0;04, .5022733,0;
12/1/2016, 15:22:44 ;01, 14.65866,0;02, .1772255,0;03, 24.59081,0;04, .4967569,0;
12/1/2016, 15:22:45 ;01, 14.65866,0;02, .1772255,0;03, 24.59081,0;04, .4967569,0;
12/1/2016, 15:22:46 ;01, 14.41554,0;02, .1738676,0;03, 24.57211,0;04, .4967569,0;
12/1/2016, 15:22:47 ;01, 14.20715,0;02, .1710334,0;03, 24.44121,0;04, .4967569,0;
12/1/2016, 15:22:48 ;01, 13.98487,0;02, .1682455,0;03, 24.60951,0;04, .4967569,0;
12/1/2016, 15:22:49 ;01, 13.76258,0;02, .1655028,0;03, 24.49731,0;04, .4967569,0;
12/1/2016, 15:22:50 ;01, 13.76258,0;02, .1655028,0;03, 24.49731,0;04, .4967569,0;
12/1/2016, 15:22:51 ;01, 13.56114,0;02, .162367,0;03, 24.42251,0;04, .4967569,0;
12/1/2016, 15:22:52 ;01, 13.38748,0;02, .1604104,0;03, 24.45991,0;04, .4967569,0;
12/1/2016, 15:22:53 ;01, 13.18603,0;02, .157371,0;03, 24.59081,0;04, .4967569,0;
12/1/2016, 15:22:54 ;01, 12.98458,0;02, .1548057,0;03, 24.62821,0;04, .4967569,0;
12/1/2016, 15:22:55 ;01, 12.98458,0;02, .1548057,0;03, 24.62821,0;04, .4967569,0;
12/1/2016, 15:22:56 ;01, 12.80398,0;02, .1521593,0;03, 24.45991,0;04, .5022733,0;
12/1/2016, 15:22:57 ;01, 12.60948,0;02, .1494371,0;03, 24.59081,0;04, .5022733,0;
12/1/2016, 15:22:58 ;01, 12.42192,0;02, .1468034,0;03, 23.54363,0;04, .4912406,0;
12/1/2016, 15:22:59 ;01, 12.24827,0;02, .1443715,0;03, 23.43144,0;04, .4912406,0;
12/1/2016, 15:23:00 ;01, 12.24827,0;02, .1443715,0;03, 23.43144,0;04, .4912406,0;
12/1/2016, 15:23:01 ;01, 12.10239,0;02, .1422478,0;03, 23.45014,0;04, .4967569,0;
12/1/2016, 15:23:02 ;01, 11.92179,0;02, .1399668,0;03, 23.59974,0;04, .4912406,0;
12/1/2016, 15:23:03 ;01, 11.76202,0;02, .1373519,0;03, 23.61843,0;04, .4912406,0;
12/1/2016, 15:23:04 ;01, 11.60225,0;02, .1351129,0;03, 23.46884,0;04, .4967569,0;
12/1/2016, 15:23:05 ;01, 11.60225,0;02, .1351129,0;03, 23.46884,0;04, .4967569,0;
12/1/2016, 15:23:06 ;01, 11.4286,0;02, .1323387,0;03, 23.43144,0;04, .4912406,0;
12/1/2016, 15:23:07 ;01, 11.27577,0;02, .1308849,0;03, 23.54363,0;04, .4912406,0;
12/1/2016, 15:23:08 ;01, 11.12295,0;02, .1285434,0;03, 23.45014,0;04, .4912406,0;
12/1/2016, 15:23:09 ;01, 11.00486,0;02, .1262778,0;03, 23.45014,0;04, .4857242,0;
12/1/2016, 15:23:10 ;01, 11.00486,0;02, .1262778,0;03, 23.45014,0;04, .4857242,0;
12/1/2016, 15:23:11 ;01, 10.85899,0;02, .1249916,0;03, 23.58104,0;04, .4857242,0;
12/1/2016, 15:23:12 ;01, 10.70617,0;02, .1226233,0;03, 23.61843,0;04, .4912406,0;
12/1/2016, 15:23:13 ;01, 10.56724,0;02, .1204946,0;03, 23.48754,0;04, .4857242,0;
12/1/2016, 15:23:14 ;01, 10.4561,0;02, .1191708,0;03, 23.63713,0;04, .4857242,0;
12/1/2016, 15:23:15 ;01, 10.4561,0;02, .1191708,0;03, 23.63713,0;04, .4857242,0;
12/1/2016, 15:23:16 ;01, 10.28938,0;02, .1166611,0;03, 23.56234,0;04, .4857242,0;
12/1/2016, 15:23:17 ;01, 10.13656,0;02, .1153484,0;03, 23.43144,0;04, .4857242,0;
12/1/2016, 15:23:18 ;01, 10.05321,0;02, .1136517,0;03, 23.45014,0;04, .4857242,0;
12/1/2016, 15:23:19 ;01, 9.921229,0;02, .1114082,0;03, 22.58996,0;04, .4857242,0;
12/1/2016, 15:23:20 ;01, 9.921229,0;02, .1114082,0;03, 22.58996,0;04, .4857242,0;
12/1/2016, 15:23:21 ;01, 9.789248,0;02, .1097398,0;03, 22.44036,0;04, .4857242,0;
12/1/2016, 15:23:22 ;01, 9.657269,0;02, .1080675,0;03, 22.45907,0;04, .4802079,0;
12/1/2016, 15:23:23 ;01, 9.532228,0;02, .1063919,0;03, 22.40297,0;04, .4746915,0;
12/1/2016, 15:23:24 ;01, 9.407193,0;02, .104827,0;03, 22.57126,0;04, .4746915,0;
12/1/2016, 15:23:25 ;01, 9.407193,0;02, .104827,0;03, 22.57126,0;04, .4746915,0;
12/1/2016, 15:23:26 ;01, 9.296051,0;02, .1026746,0;03, 22.44036,0;04, .4746915,0;
12/1/2016, 15:23:27 ;01, 9.21964,0;02, .1015192,0;03, 22.44036,0;04, .4802079,0;
12/1/2016, 15:23:28 ;01, 9.094608,0;02, .09978382,0;03, 22.53386,0;04, .4746915,0;
12/1/2016, 15:23:29 ;01, 8.976516,0;02, .0982366,0;03, 22.60866,0;04, .4691752,0;
12/1/2016, 15:23:30 ;01, 8.976516,0;02, .0982366,0;03, 22.60866,0;04, .4691752,0;
12/1/2016, 15:23:31 ;01, 8.87232,0;02, .09676562,0;03, 22.47777,0;04, .4691752,0;
12/1/2016, 15:23:32 ;01, 8.754231,0;02, .0952651,0;03, 22.40297,0;04, .4746915,0;
12/1/2016, 15:23:33 ;01, 8.656984,0;02, .09383862,0;03, 22.57126,0;04, .4746915,0;
12/1/2016, 15:23:34 ;01, 74.7366,0;02, .0919118,0;03, 22.42167,0;04, .4691752,0;
12/1/2016, 15:23:35 ;01, 74.7366,0;02, .0919118,0;03, 22.42167,0;04, .4691752,0;
12/1/2016, 15:23:36 ;01, 74.17324,0;02, .09171402,0;03, 22.60866,0;04, .4746915,0;
12/1/2016, 15:23:37 ;01, 72.93525,0;02, .08970999,0;03, 22.53386,0;04, .4691752,0;
12/1/2016, 15:23:38 ;01, 72.00327,0;02, .08782069,0;03, 22.60866,0;04, .4691752,0;
12/1/2016, 15:23:39 ;01, 71.00174,0;02, .08669233,0;03, 22.49646,0;04, .4691752,0;
12/1/2016, 15:23:40 ;01, 71.00174,0;02, .08669233,0;03, 22.49646,0;04, .4691752,0;
12/1/2016, 15:23:41 ;01, 70.06281,0;02, .08539411,0;03, 22.42167,0;04, .4691752,0;
12/1/2016, 15:23:42 ;01, 69.08215,0;02, .08393425,0;03, 22.57126,0;04, .4691752,0;
12/1/2016, 15:23:43 ;01, 68.23364,0;02, .08307937,0;03, 22.44036,0;04, .4691752,0;
12/1/2016, 15:23:44 ;01, 67.30167,0;02, .08148318,0;03, 22.42167,0;04, .4691752,0;
12/1/2016, 15:23:45 ;01, 67.30167,0;02, .08148318,0;03, 22.42167,0;04, .4691752,0;
12/1/2016, 15:23:46 ;01, 66.6618,0;02, .08015501,0;03, 22.51516,0;04, .4691752,0;
12/1/2016, 15:23:47 ;01, 65.81329,0;02, .07935987,0;03, 22.62736,0;04, .4691752,0;
12/1/2016, 15:23:48 ;01, 64.83263,0;02, .07783523,0;03, 21.52409,0;04, .4636588,0;
12/1/2016, 15:23:49 ;01, 64.04671,0;02, .07683516,0;03, 21.43059,0;04, .4691752,0;
12/1/2016, 15:23:50 ;01, 64.04671,0;02, .07683516,0;03, 21.43059,0;04, .4691752,0;
12/1/2016, 15:23:51 ;01, 63.2886,0;02, .07570493,0;03, 21.43059,0;04, .4691752,0;
12/1/2016, 15:23:52 ;01, 62.43314,0;02, .0742505,0;03, 21.44929,0;04, .4691752,0;
12/1/2016, 15:23:53 ;01, 61.70286,0;02, .07359325,0;03, 21.43059,0;04, .4691752,0;
12/1/2016, 15:23:54 ;01, 61.08387,0;02, .07266723,0;03, 21.52409,0;04, .4691752,0;
12/1/2016, 15:23:55 ;01, 61.08387,0;02, .07266723,0;03, 21.52409,0;04, .4691752,0;
12/1/2016, 15:23:56 ;01, 60.31185,0;02, .07150199,0;03, 21.61759,0;04, .4636588,0;
12/1/2016, 15:23:57 ;01, 59.55375,0;02, .07045021,0;03, 21.50539,0;04, .4636588,0;
12/1/2016, 15:23:58 ;01, 58.84434,0;02, .0693953,0;03, 21.43059,0;04, .4636588,0;
12/1/2016, 15:23:59 ;01, 58.07927,0;02, .06819052,0;03, 21.58019,0;04, .4636588,0;
12/1/2016, 15:24:00 ;01, 58.07927,0;02, .06819052,0;03, 21.58019,0;04, .4636588,0;
12/1/2016, 15:24:01 ;01, 57.34901,0;02, .0667005,0;03, 21.44929,0;04, .4691752,0;
12/1/2016, 15:24:02 ;01, 56.66046,0;02, .0660923,0;03, 21.43059,0;04, .4636588,0;
12/1/2016, 15:24:03 ;01, 56.13187,0;02, .06524311,0;03, 21.52409,0;04, .4636588,0;
12/1/2016, 15:24:04 ;01, 55.47115,0;02, .06438744,0;03, 21.63629,0;04, .4636588,0;
12/1/2016, 15:24:05 ;01, 55.47115,0;02, .06438744,0;03, 21.63629,0;04, .4636588,0;
12/1/2016, 15:24:06 ;01, 54.82432,0;02, .06296352,0;03, 21.52409,0;04, .4636588,0;
12/1/2016, 15:24:07 ;01, 54.14272,0;02, .06240617,0;03, 21.43059,0;04, .4636588,0;
12/1/2016, 15:24:08 ;01, 53.51677,0;02, .06105896,0;03, 21.59889,0;04, .4581425,0;
12/1/2016, 15:24:09 ;01, 53.0647,0;02, .06081275,0;03, 21.44929,0;04, .4636588,0;
12/1/2016, 15:24:10 ;01, 53.0647,0;02, .06081275,0;03, 21.44929,0;04, .4636588,0;
12/1/2016, 15:24:11 ;01, 52.39006,0;02, .05988598,0;03, 21.63629,0;04, .4636588,0;
12/1/2016, 15:24:12 ;01, 51.82669,0;02, .05908461,0;03, 21.50539,0;04, .4636588,0;
12/1/2016, 15:24:13 ;01, 51.40244,0;02, .0579339,0;03, 21.43059,0;04, .4636588,0;
12/1/2016, 15:24:14 ;01, 50.78345,0;02, .05709712,0;03, 21.44929,0;04, .4636588,0;
12/1/2016, 15:24:15 ;01, 50.78345,0;02, .05709712,0;03, 21.44929,0;04, .4636588,0;
12/1/2016, 15:24:16 ;01, 50.16444,0;02, .05648512,0;03, 21.58019,0;04, .4636588,0;
12/1/2016, 15:24:17 ;01, 49.62195,0;02, .05578938,0;03, 21.59889,0;04, .4581425,0;
12/1/2016, 15:24:18 ;01, 49.05164,0;02, .05498357,0;03, 21.46799,0;04, .4636588,0;
12/1/2016, 15:24:19 ;01, 48.48829,0;02, .0537966,0;03, 21.61759,0;04, .4581425,0;
12/1/2016, 15:24:20 ;01, 48.48829,0;02, .0537966,0;03, 21.61759,0;04, .4581425,0;
12/1/2016, 15:24:21 ;01, 47.40329,0;02, .05232422,0;03, 21.43059,0;04, .4581425,0;
12/1/2016, 15:24:22 ;01, 47.40329,0;02, .05232422,0;03, 21.43059,0;04, .4581425,0;
12/1/2016, 15:24:23 ;01, 46.9999,0;02, .05136047,0;03, 21.44929,0;04, .4581425,0;
12/1/2016, 15:24:24 ;01, 46.4435,0;02, .0511809,0;03, 21.56149,0;04, .4581425,0;
12/1/2016, 15:24:25 ;01, 46.4435,0;02, .0511809,0;03, 21.56149,0;04, .4581425,0;
12/1/2016, 15:24:26 ;01, 45.47675,0;02, .04927304,0;03, 21.48669,0;04, .4581425,0;
12/1/2016, 15:24:27 ;01, 45.47675,0;02, .04927304,0;03, 21.48669,0;04, .4581425,0;
12/1/2016, 15:24:28 ;01, 45.01772,0;02, .04858753,0;03, 21.61759,0;04, .4526261,0;
12/1/2016, 15:24:29 ;01, 44.49609,0;02, .04798907,0;03, 21.56149,0;04, .4581425,0;
12/1/2016, 15:24:30 ;01, 44.49609,0;02, .04798907,0;03, 21.56149,0;04, .4581425,0;
12/1/2016, 15:24:31 ;01, 43.66148,0;02, .04639977,0;03, 21.44929,0;04, .4526261,0;
12/1/2016, 15:24:32 ;01, 43.66148,0;02, .04639977,0;03, 21.44929,0;04, .4526261,0;
12/1/2016, 15:24:33 ;01, 43.1955,0;02, .04566807,0;03, 20.58912,0;04, .4581425,0;
12/1/2016, 15:24:34 ;01, 42.72255,0;02, .04486315,0;03, 20.60781,0;04, .4581425,0;
12/1/2016, 15:24:35 ;01, 42.72255,0;02, .04486315,0;03, 20.60781,0;04, .4581425,0;
12/1/2016, 15:24:36 ;01, 41.86013,0;02, .04387105,0;03, 20.90701,0;04, .4526261,0;
12/1/2016, 15:24:37 ;01, 41.86013,0;02, .04387105,0;03, 20.90701,0;04, .4526261,0;
12/1/2016, 15:24:38 ;01, 41.4011,0;02, .04336571,0;03, 20.58912,0;04, .4526261,0;
12/1/2016, 15:24:39 ;01, 40.96292,0;02, .04213341,0;03, 20.43952,0;04, .4526261,0;
12/1/2016, 15:24:40 ;01, 40.96292,0;02, .04213341,0;03, 20.43952,0;04, .4526261,0;
12/1/2016, 15:24:41 ;01, 40.27438,0;02, .04145775,0;03, 20.55172,0;04, .4526261,0;
12/1/2016, 15:24:42 ;01, 40.27438,0;02, .04145775,0;03, 20.55172,0;04, .4526261,0;
12/1/2016, 15:24:43 ;01, 39.85708,0;02, .0406175,0;03, 20.60781,0;04, .4581425,0;
12/1/2016, 15:24:44 ;01, 39.46064,0;02, .04012799,0;03, 20.47692,0;04, .4526261,0;
12/1/2016, 15:24:45 ;01, 39.46064,0;02, .04012799,0;03, 20.47692,0;04, .4526261,0;
12/1/2016, 15:24:46 ;01, 38.67472,0;02, .03904026,0;03, 20.57041,0;04, .4526261,0;
12/1/2016, 15:24:47 ;01, 38.67472,0;02, .03904026,0;03, 20.57041,0;04, .4526261,0;
12/1/2016, 15:24:48 ;01, 38.26437,0;02, .0383728,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:24:49 ;01, 37.98618,0;02, .03788996,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:24:50 ;01, 37.98618,0;02, .03788996,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:24:51 ;01, 37.23503,0;02, .03675377,0;03, 20.60781,0;04, .4526261,0;
12/1/2016, 15:24:52 ;01, 37.23503,0;02, .03675377,0;03, 20.60781,0;04, .4526261,0;
12/1/2016, 15:24:53 ;01, 36.88032,0;02, .03609626,0;03, 20.51432,0;04, .4526261,0;
12/1/2016, 15:24:54 ;01, 36.52562,0;02, .035941,0;03, 20.42082,0;04, .4526261,0;
12/1/2016, 15:24:55 ;01, 36.52562,0;02, .035941,0;03, 20.42082,0;04, .4526261,0;
12/1/2016, 15:24:56 ;01, 35.82315,0;02, .03491965,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:24:57 ;01, 35.82315,0;02, .03491965,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:24:58 ;01, 35.57973,0;02, .03449885,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:24:59 ;01, 35.23893,0;02, .03392735,0;03, 20.53302,0;04, .4471098,0;
12/1/2016, 15:25:00 ;01, 35.23893,0;02, .03392735,0;03, 20.53302,0;04, .4471098,0;
12/1/2016, 15:25:01 ;01, 34.62689,0;02, .03318601,0;03, 20.49562,0;04, .4526261,0;
12/1/2016, 15:25:02 ;01, 34.62689,0;02, .03318601,0;03, 20.49562,0;04, .4526261,0;
12/1/2016, 15:25:03 ;01, 34.27913,0;02, .03237353,0;03, 20.42082,0;04, .4526261,0;
12/1/2016, 15:25:04 ;01, 33.96616,0;02, .03208699,0;03, 20.58912,0;04, .4526261,0;
12/1/2016, 15:25:05 ;01, 33.96616,0;02, .03208699,0;03, 20.58912,0;04, .4526261,0;
12/1/2016, 15:25:06 ;01, 33.42367,0;02, .03122559,0;03, 20.42082,0;04, .4471098,0;
12/1/2016, 15:25:07 ;01, 33.42367,0;02, .03122559,0;03, 20.42082,0;04, .4471098,0;
12/1/2016, 15:25:08 ;01, 33.15242,0;02, .03083265,0;03, 20.53302,0;04, .4471098,0;
12/1/2016, 15:25:09 ;01, 32.85335,0;02, .03034643,0;03, 20.60781,0;04, .4471098,0;
12/1/2016, 15:25:10 ;01, 32.85335,0;02, .03034643,0;03, 20.60781,0;04, .4471098,0;
12/1/2016, 15:25:11 ;01, 32.25521,0;02, .02934935,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:25:12 ;01, 32.25521,0;02, .02934935,0;03, 20.43952,0;04, .4471098,0;
12/1/2016, 15:25:13 ;01, 31.94224,0;02, .02901911,0;03, 20.58912,0;04, .4471098,0;
12/1/2016, 15:25:14 ;01, 31.70577,0;02, .02856912,0;03, 20.45822,0;04, .4471098,0;
12/1/2016, 15:25:15 ;01, 31.70577,0;02, .02856912,0;03, 20.45822,0;04, .4471098,0;
12/1/2016, 15:25:16 ;01, 31.20501,0;02, .02786973,0;03, 20.51432,0;04, .4526261,0;
12/1/2016, 15:25:17 ;01, 31.20501,0;02, .02786973,0;03, 20.51432,0;04, .4526261,0;
12/1/2016, 15:25:18 ;01, 30.94767,0;02, .02729013,0;03, 20.62651,0;04, .4415934,0;
12/1/2016, 15:25:19 ;01, 30.68338,0;02, .0267154,0;03, 20.51432,0;04, .4415934,0;
12/1/2016, 15:25:20 ;01, 30.68338,0;02, .0267154,0;03, 20.51432,0;04, .4415934,0;
12/1/2016, 15:25:21 ;01, 30.15479,0;02, .02612461,0;03, 20.60781,0;04, .4415934,0;
12/1/2016, 15:25:22 ;01, 30.15479,0;02, .02612461,0;03, 20.60781,0;04, .4415934,0;
12/1/2016, 15:25:23 ;01, 29.92528,0;02, .02579586,0;03, 20.45822,0;04, .4471098,0;
12/1/2016, 15:25:24 ;01, 29.73749,0;02, .02534123,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:25:25 ;01, 29.73749,0;02, .02534123,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:25:26 ;01, 29.26455,0;02, .02440315,0;03, 20.62651,0;04, .4415934,0;
12/1/2016, 15:25:27 ;01, 29.26455,0;02, .02440315,0;03, 20.62651,0;04, .4415934,0;
12/1/2016, 15:25:28 ;01, 29.00026,0;02, .02420672,0;03, 20.53302,0;04, .4471098,0;
12/1/2016, 15:25:29 ;01, 28.79161,0;02, .02413506,0;03, 20.43952,0;04, .4415934,0;
12/1/2016, 15:25:30 ;01, 28.79161,0;02, .02413506,0;03, 20.43952,0;04, .4415934,0;
12/1/2016, 15:25:31 ;01, 28.35344,0;02, .02326674,0;03, 20.45822,0;04, .4415934,0;
12/1/2016, 15:25:32 ;01, 28.35344,0;02, .02326674,0;03, 20.45822,0;04, .4415934,0;
12/1/2016, 15:25:33 ;01, 28.12392,0;02, .02326671,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:25:34 ;01, 27.957,0;02, .02291213,0;03, 20.49562,0;04, .4415934,0;
12/1/2016, 15:25:35 ;01, 27.957,0;02, .02291213,0;03, 20.49562,0;04, .4415934,0;
12/1/2016, 15:25:36 ;01, 27.53275,0;02, .02189817,0;03, 20.53302,0;04, .4471098,0;
12/1/2016, 15:25:37 ;01, 27.53275,0;02, .02189817,0;03, 20.53302,0;04, .4471098,0;
12/1/2016, 15:25:38 ;01, 27.28932,0;02, .02178048,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:25:39 ;01, 27.09458,0;02, .02168097,0;03, 20.62651,0;04, .4360771,0;
12/1/2016, 15:25:40 ;01, 27.09458,0;02, .02168097,0;03, 20.62651,0;04, .4360771,0;
12/1/2016, 15:25:41 ;01, 26.69814,0;02, .02110462,0;03, 20.43952,0;04, .4415934,0;
12/1/2016, 15:25:42 ;01, 26.69814,0;02, .02110462,0;03, 20.43952,0;04, .4415934,0;
12/1/2016, 15:25:43 ;01, 26.53122,0;02, .02032886,0;03, 20.47692,0;04, .4415934,0;
12/1/2016, 15:25:44 ;01, 26.35734,0;02, .02008387,0;03, 20.62651,0;04, .4471098,0;
12/1/2016, 15:25:45 ;01, 26.35734,0;02, .02008387,0;03, 20.62651,0;04, .4471098,0;
12/1/2016, 15:25:46 ;01, 25.97482,0;02, .01968211,0;03, 20.43952,0;04, .4415934,0;
12/1/2016, 15:25:47 ;01, 25.97482,0;02, .01968211,0;03, 20.43952,0;04, .4415934,0;
12/1/2016, 15:25:48 ;01, 25.79398,0;02, .01932481,0;03, 20.62651,0;04, .4415934,0;
12/1/2016, 15:25:49 ;01, 25.63402,0;02, .01903542,0;03, 20.47692,0;04, .4415934,0;
12/1/2016, 15:25:50 ;01, 25.63402,0;02, .01903542,0;03, 20.47692,0;04, .4415934,0;
12/1/2016, 15:25:51 ;01, 25.29322,0;02, .01839509,0;03, 20.47692,0;04, .4415934,0;
12/1/2016, 15:25:52 ;01, 25.29322,0;02, .01839509,0;03, 20.47692,0;04, .4415934,0;
12/1/2016, 15:25:53 ;01, 25.11239,0;02, .01817831,0;03, 20.62651,0;04, .4360771,0;
12/1/2016, 15:25:54 ;01, 24.89679,0;02, .01808063,0;03, 20.55172,0;04, .4415934,0;
12/1/2016, 15:25:55 ;01, 24.89679,0;02, .01808063,0;03, 20.55172,0;04, .4415934,0;
12/1/2016, 15:25:56 ;01, 24.5699,0;02, .01742071,0;03, 20.45822,0;04, .4415934,0;
12/1/2016, 15:25:57 ;01, 24.5699,0;02, .01742071,0;03, 20.45822,0;04, .4415934,0;
12/1/2016, 15:25:58 ;01, 24.4308,0;02, .01737384,0;03, 20.47692,0;04, .4415934,0;
12/1/2016, 15:25:59 ;01, 24.26388,0;02, .01698964,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:26:00 ;01, 24.26388,0;02, .01698964,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:26:01 ;01, 23.97177,0;02, .01643139,0;03, 20.45822,0;04, .4360771,0;
12/1/2016, 15:26:02 ;01, 23.97177,0;02, .01643139,0;03, 20.45822,0;04, .4360771,0;
12/1/2016, 15:26:03 ;01, 23.81876,0;02, .01622029,0;03, 20.57041,0;04, .4415934,0;
12/1/2016, 15:26:04 ;01, 23.70748,0;02, .01618535,0;03, 20.53302,0;04, .4415934,0;
12/1/2016, 15:26:05 ;01, 23.70748,0;02, .01618535,0;03, 20.53302,0;04, .4415934,0;
12/1/2016, 15:26:06 ;01, 23.3319,0;02, .01580185,0;03, 20.51432,0;04, .4415934,0;
12/1/2016, 15:26:07 ;01, 23.3319,0;02, .01580185,0;03, 20.51432,0;04, .4415934,0;
12/1/2016, 15:26:08 ;01, 23.17889,0;02, .01550246,0;03, 20.42082,0;04, .4415934,0;
12/1/2016, 15:26:09 ;01, 23.09543,0;02, .01518825,0;03, 20.45822,0;04, .4415934,0;
12/1/2016, 15:26:10 ;01, 23.09543,0;02, .01518825,0;03, 20.45822,0;04, .4415934,0;
12/1/2016, 15:26:11 ;01, 22.80332,0;02, .01459059,0;03, 20.58912,0;04, .4360771,0;
12/1/2016, 15:26:12 ;01, 22.80332,0;02, .01459059,0;03, 20.58912,0;04, .4360771,0;
12/1/2016, 15:26:13 ;01, 22.67813,0;02, .01457489,0;03, 20.45822,0;04, .4360771,0;
12/1/2016, 15:26:14 ;01, 22.51816,0;02, .01407322,0;03, 20.43952,0;04, .4360771,0;
12/1/2016, 15:26:15 ;01, 22.51816,0;02, .01407322,0;03, 20.43952,0;04, .4360771,0;
12/1/2016, 15:26:16 ;01, 22.30951,0;02, .01386248,0;03, 20.57041,0;04, .4415934,0;
12/1/2016, 15:26:17 ;01, 22.30951,0;02, .01386248,0;03, 20.57041,0;04, .4415934,0;
12/1/2016, 15:26:18 ;01, 22.1565,0;02, .01365122,0;03, 20.25252,0;04, .4415934,0;
12/1/2016, 15:26:19 ;01, 22.03827,0;02, .01356689,0;03, 20.43952,0;04, .4360771,0;
12/1/2016, 15:26:20 ;01, 22.03827,0;02, .01356689,0;03, 20.43952,0;04, .4360771,0;
12/1/2016, 15:26:21 ;01, 21.80875,0;02, .01334214,0;03, 19.52324,0;04, .4360771,0;
